id,lyric,line
113,He's the song in the car I keep singing,39
113,Don't know why I do,40
113,"He's the time taken up, but there's never enough",41
113,And he's all that I need to fall into,42
113,Drew looks at me,43
113,I fake a smile so he won't see,44
114,"I'm doing good, I'm on some new shit",1
114,"Been saying ""yes"" instead of ""no""",2
114,"I thought I saw you at the bus stop, I didn't though",3
114,I hit the ground running each night,4
114,I hit the Sunday matinée,5
114,You know the greatest films of all time were never made,6
114,"I guess you never know, never know",7
114,"And if you wanted me, you really should've showed",8
114,"And if you never bleed, you're never gonna grow",9
114,And it's alright now,10
114,"But we were something, don't you think so?",11
114,"Roaring twenties, tossing pennies in the pool",12
114,And if my wishes came true,13
114,It would've been you,14
114,"In my defense, I have none",15
114,For never leaving well enough alone,16
114,But it would've been fun,17
114,If you would've been the one,18
114,(Ooh),19
114,I have this dream you're doing cool shit,20
114,Having adventures on your own,21
114,You meet some woman on the internet and take her home,22
114,"We never painted by the numbers, baby",23
114,But we were making it count,24
114,You know the greatest loves of all time are over now,25
114,"I guess you never know, never know",26
114,And it's another day waking up alone,27
114,"But we were something, don't you think so?",28
114,"Roaring twenties, tossing pennies in the pool",29
114,And if my wishes came true,30
114,It would've been you,31
114,"In my defense, I have none",32
114,For never leaving well enough alone,33
114,But it would've been fun,34
114,If you would've been the one,35
114,"I, I, I persist and resist the temptation to ask you",36
114,If one thing had been different,37
114,Would everything be different today?,38
114,"We were something, don't you think so?",39
114,Rosé flowing with your chosen family,40
114,And it would've been sweet,41
114,If it could've been me,42
114,"In my defense, I have none",43
114,For digging up the grave another time,44
114,But it would've been fun,45
114,If you would've been the one,46
114,(Ooh),47
115,"Vintage tee, brand new phone",1
115,High heels on cobblestones,2
115,"When you are young, they assume you know nothing",3
115,"Sequin smile, black lipstick",4
115,Sensual politics,5
115,"When you are young, they assume you know nothing",6
115,But I knew you,7
115,Dancin' in your Levi's,8
115,"Drunk under a streetlight, I",9
115,I knew you,10
115,Hand under my sweatshirt,11
115,"Baby, kiss it better, I",12
115,And when I felt like I was an old cardigan,13
115,Under someone's bed,14
115,You put me on and said I was your favorite,15
115,A friend to all is a friend to none,16
115,"Chase two girls, lose the one",17
115,"When you are young, they assume you know nothing",18
115,But I knew you,19
115,Playing hide-and-seek and,20
115,"Giving me your weekends, I",21
115,I knew you,22
115,Your heartbeat on the High Line,23
115,"Once in twenty lifetimes, I",24
115,And when I felt like I was an old cardigan,25
115,Under someone's bed,26
115,You put me on and said I was your favorite,27
115,To kiss in cars and downtown bars,28
115,Was all we needed,29
115,You drew stars around my scars,30
115,But now I'm bleedin',31
115,'Cause I knew you,32
115,Steppin' on the last train,33
115,"Marked me like a bloodstain, I",34
115,I knew you,35
115,Tried to change the ending,36
115,"Peter losing Wendy, I",37
115,I knew you,38
115,Leavin' like a father,39
115,"Running like water, I",40
115,"And when you are young, they assume you know nothing",41
115,But I knew you'd linger like a tattoo kiss,42
115,I knew you'd haunt all of my what-ifs,43
115,The smell of smoke would hang around this long,44
115,'Cause I knew everything when I was young,45
115,I knew I'd curse you for the longest time,46
115,Chasin' shadows in the grocery line,47
115,I knew you'd miss me once the thrill expired,48
115,And you'd be standin' in my front porch light,49
115,And I knew you'd come back to me,50
115,You'd come back to me,51
115,And you'd come back to me,52
115,And you'd come back,53
115,And when I felt like I was an old cardigan,54
115,Under someone's bed,55
115,You put me on and said I was your favorite,56
116,"Rebekah rode up on the afternoon train, it was sunny",1
116,Her saltbox house on the coast took her mind off St. Louis,2
116,Bill was the heir to the Standard Oil name and money,3
116,"And the town said, ""How did a middle-class divorcée do it?""",4
116,"The wedding was charming, if a little gauche",5
116,There's only so far new money goes,6
116,"They picked out a home and called it ""Holiday House""",7
116,"Their parties were tasteful, if a little loud",8
116,The doctor had told him to settle down,9
116,It must have been her fault his heart gave out,10
116,And they said,11
116,"""There goes the last great American dynasty",12
116,"Who knows, if she never showed up, what could've been",13
116,There goes the maddest woman this town has ever seen,14
116,"She had a marvelous time ruining everything""",15
116,Rebekah gave up on the Rhode Island set forever,16
116,Flew in all her Bitch Pack friends from the city,17
116,Filled the pool with champagne and swam with the big names,18
116,And blew through the money on the boys and the ballet,19
116,And losing on card game bets with Dalí,20
116,And they said,21
116,"""There goes the last great American dynasty",22
116,"Who knows, if she never showed up, what could've been",23
116,There goes the most shameless woman this town has ever seen,24
116,"She had a marvelous time ruining everything""",25
116,They say she was seen on occasion,26
116,"Pacing the rocks, staring out at the midnight sea",27
116,And in a feud with her neighbor,28
116,She stole his dog and dyed it key lime green,29
116,Fifty years is a long time,30
116,Holiday House sat quietly on that beach,31
116,"Free of women with madness, their men and bad habits",32
116,And then it was bought by me,33
116,"Who knows, if I never showed up, what could've been",34
116,There goes the loudest woman this town has ever seen,35
116,I had a marvelous time ruining everything,36
116,I had a marvelous time ruining everything,37
116,A marvelous time ruining everything,38
116,A marvelous time,39
116,I had a marvelous time,40
117,"I can see you standing, honey",1
117,With his arms around your body,2
117,"Laughin', but the joke's not funny at all",3
117,And it took you five whole minutes,4
117,To pack us up and leave me with it,5
117,Holdin' all this love out here in the hall,6
117,I think I've seen this film before,7
117,And I didn't like the ending,8
117,You're not my homeland anymore,9
117,So what am I defending now?,10
117,"You were my town, now I'm in exile, seein' you out",11
117,I think I've seen this film before,12
117,"Ooh, ooh, ooh",13
117,"I can see you starin', honey",14
117,Like he's just your understudy,15
117,Like you'd get your knuckles bloody for me,16
117,"Second, third, and hundredth chances",17
117,Balancin' on breaking branches,18
117,Those eyes add insult to injury,19
117,I think I've seen this film before,20
117,And I didn't like the ending,21
117,I'm not your problem anymore,22
117,So who am I offending now?,23
117,"You were my crown, now I'm in exile, seein' you out",24
117,I think I've seen this film before,25
117,So I'm leaving out the side door,26
117,"So step right out, there is no amount",27
117,Of crying I can do for you,28
117,All this time,29
117,We always walked a very thin line,30
117,You didn't even hear me out (You didn't even hear me out),31
117,You never gave a warning sign (I gave so many signs),32
117,All this time,33
117,I never learned to read your mind (Never learned to read my mind),34
117,I couldn't turn things around (You never turned things around),35
117,'Cause you never gave a warning sign (I gave so many signs),36
117,"So many signs, so many signs",37
117,You didn't even see the signs,38
117,I think I've seen this film before,39
117,And I didn't like the ending,40
117,You're not my homeland anymore,41
117,So what am I defending now?,42
117,"You were my town, now I'm in exile, seein' you out",43
117,I think I've seen this film before,44
117,So I'm leavin' out the side door,45
117,"So step right out, there is no amount",46
117,Of crying I can do for you,47
117,All this time,48
117,We always walked a very thin line,49
117,You didn't even hear me out (Didn't even hear me out),50
117,You never gave a warning sign (I gave so many signs),51
117,All this time,52
117,I never learned to read your mind (Never learned to read my mind),53
117,I couldn't turn things around (You never turned things around),54
117,'Cause you never gave a warning sign (I gave so many signs),55
117,You never gave a warning sign (All this time),56
117,(So many times) I never learned to read your mind,57
117,(So many signs) I couldn't turn things around (I couldn't turn things around),58
117,'Cause you never gave a warning sign (You never gave a warning sign),59
117,You never gave a warning sign,60
117,"Ah, ah",61
118,"We gather here, we line up, weepin' in a sunlit room",1
118,"And if I'm on fire, you'll be made of ashes, too",2
118,"Even on my worst day, did I deserve, babe",3
118,All the hell you gave me?,4
118,"'Cause I loved you, I swear I loved you",5
118,'Til my dying day,6
118,I didn't have it in myself to go with grace,7
118,"And you're the hero flying around, saving face",8
118,"And if I'm dead to you, why are you at the wake?",9
118,"Cursing my name, wishing I stayed",10
118,Look at how my tears ricochet,11
118,"We gather stones, never knowing what they'll mean",12
118,"Some to throw, some to make a diamond ring",13
118,You know I didn't want to have to haunt you,14
